channel_id;channel_provider_id;mobility_type;time_step;last_updated_at;started_at
102030267;102030267;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
102030269;102030269;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
353399227;353399227;BIKE;3600;2023-09-28 22:00:00+00:00;2014-06-25 13:00:00+00:00
101030322;101030322;BIKE;3600;2023-09-15 09:00:00+00:00;2012-12-31 23:00:00+00:00
102030322;102030322;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
353302086;353302086;BIKE;3600;2023-09-18 22:00:00+00:00;2021-08-30 22:00:00+00:00
353302092;353302092;BIKE;3600;2023-09-18 22:00:00+00:00;2021-08-30 22:00:00+00:00
104030635;104030635;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
101031121;101031121;BIKE;3600;2025-10-09 03:00:00+00:00;2018-12-31 23:00:00+00:00
102031121;102031121;BIKE;3600;2025-10-09 03:00:00+00:00;2018-12-31 23:00:00+00:00
101031124;101031124;BIKE;900;2024-09-22 22:00:00+00:00;2012-12-31 23:00:00+00:00
101030252;101030252;BIKE;900;2023-10-23 21:15:00+00:00;2012-12-31 23:00:00+00:00
101030255;101030255;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
102030255;102030255;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
101030256;101030256;BIKE;3600;2023-10-23 22:00:00+00:00;2011-04-14 10:00:00+00:00
102030256;102030256;BIKE;3600;2023-10-23 22:00:00+00:00;2011-04-14 10:00:00+00:00
101030257;101030257;BIKE;3600;2023-10-23 22:00:00+00:00;2008-07-09 22:00:00+00:00
102030257;102030257;BIKE;3600;2023-10-23 22:00:00+00:00;2008-07-09 22:00:00+00:00
101030258;101030258;BIKE;3600;2023-10-23 22:00:00+00:00;2011-04-13 22:00:00+00:00
102030258;102030258;BIKE;3600;2023-09-18 12:00:00+00:00;2011-04-13 22:00:00+00:00
102030259;102030259;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
101030260;101030260;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
102030260;102030260;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
101030265;101030265;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
101030269;101030269;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
353243423;353243423;BIKE;3600;2025-01-25 23:00:00+00:00;2012-12-31 23:00:00+00:00
101030146;101030146;BIKE;3600;2022-06-22 07:00:00+00:00;2012-12-31 23:00:00+00:00
353651579;353651579;BIKE;3600;2025-12-17 23:00:00+00:00;2013-12-07 23:00:00+00:00
101030262;101030262;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
102030262;102030262;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
102030274;102030274;BIKE;3600;2023-09-25 22:00:00+00:00;2014-06-25 13:00:00+00:00
101030102;101030102;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
102030102;102030102;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
101027497;101027497;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
102027497;102027497;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353300365;353300365;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
101013842;101013842;BIKE;900;2025-11-14 23:15:00+00:00;2012-12-31 23:00:00+00:00
102013842;102013842;BIKE;900;2025-11-14 23:15:00+00:00;2012-12-31 23:00:00+00:00
353244534;353244534;BIKE;900;2025-11-14 23:15:00+00:00;2012-12-31 23:00:00+00:00
353244547;353244547;BIKE;900;2025-11-14 23:15:00+00:00;2012-12-31 23:00:00+00:00
101017787;101017787;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353256147;353256147;BIKE;3600;2025-07-05 00:00:00+00:00;2012-12-31 23:00:00+00:00
102017787;102017787;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
102030146;102030146;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
106048989;106048989;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
103030636;103030636;BIKE;3600;2025-12-17 04:00:00+00:00;2012-12-31 23:00:00+00:00
101045777;101045777;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
102047691;102047691;BIKE;1800;2025-12-17 22:30:00+00:00;2012-12-31 23:00:00+00:00
101049084;101049084;BIKE;1800;2025-12-17 22:30:00+00:00;2012-12-31 23:00:00+00:00
101032516;101032516;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
102032516;102032516;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
102049084;102049084;BIKE;1800;2025-12-17 22:30:00+00:00;2012-12-31 23:00:00+00:00
353399179;353399179;BIKE;3600;2025-10-20 22:00:00+00:00;2011-04-14 22:00:00+00:00
353399180;353399180;BIKE;3600;2025-10-20 22:00:00+00:00;2011-04-14 22:00:00+00:00
353399182;353399182;BIKE;3600;2025-10-20 22:00:00+00:00;2011-04-14 22:00:00+00:00
353399183;353399183;BIKE;3600;2025-02-07 00:00:00+00:00;2011-04-14 22:00:00+00:00
353399186;353399186;BIKE;900;2025-10-20 21:15:00+00:00;2011-04-14 22:00:00+00:00
353513450;353513450;BIKE;900;2025-10-20 21:15:00+00:00;2017-07-05 23:00:00+00:00
101047691;101047691;BIKE;1800;2025-12-17 22:30:00+00:00;2012-12-31 23:00:00+00:00
101030274;101030274;BIKE;3600;2023-09-25 22:00:00+00:00;2014-06-25 13:00:00+00:00
101050687;101050687;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
102050687;102050687;BIKE;900;2024-07-10 13:15:00+00:00;2012-12-31 23:00:00+00:00
353243332;353243332;BIKE;900;2024-09-22 22:00:00+00:00;2012-12-31 23:00:00+00:00
103050687;103050687;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
104050687;104050687;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
101034819;101034819;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
102034819;102034819;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
353399416;353399416;BIKE;900;2024-02-14 23:15:00+00:00;2019-12-31 23:00:00+00:00
102030252;102030252;BIKE;900;2023-10-23 21:15:00+00:00;2012-12-31 23:00:00+00:00
101032819;101032819;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
102032819;102032819;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
105064525;105064525;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
353245799;353245799;BIKE;3600;2025-12-04 01:00:00+00:00;2012-12-31 23:00:00+00:00
353515329;353515329;BIKE;3600;2025-12-17 23:00:00+00:00;2011-05-31 22:00:00+00:00
353651575;353651575;BIKE;3600;2025-12-17 23:00:00+00:00;2013-12-07 23:00:00+00:00
101050688;101050688;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
102050688;102050688;BIKE;3600;2024-08-06 21:00:00+00:00;2012-12-31 23:00:00+00:00
101050689;101050689;BIKE;3600;2025-01-28 00:00:00+00:00;2012-12-31 23:00:00+00:00
102050689;102050689;BIKE;3600;2025-01-28 00:00:00+00:00;2012-12-31 23:00:00+00:00
353359478;353359478;BIKE;3600;2025-01-28 00:00:00+00:00;2021-12-31 23:00:00+00:00
102050691;102050691;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
103051225;103051225;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
104051225;104051225;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
103052661;103052661;BIKE;3600;2025-12-17 23:00:00+00:00;2019-07-03 22:00:00+00:00
101053285;101053285;BIKE;3600;2025-03-12 21:00:00+00:00;2011-04-13 22:00:00+00:00
102053285;102053285;BIKE;3600;2025-03-12 21:00:00+00:00;2011-04-13 22:00:00+00:00
101053286;101053286;BIKE;3600;2025-12-17 23:00:00+00:00;2008-11-30 23:00:00+00:00
102053286;102053286;BIKE;3600;2025-12-17 23:00:00+00:00;2008-11-30 23:00:00+00:00
103053286;103053286;BIKE;3600;2025-12-17 23:00:00+00:00;2008-11-30 23:00:00+00:00
104053286;104053286;BIKE;3600;2025-12-17 23:00:00+00:00;2008-11-30 23:00:00+00:00
101053287;101053287;BIKE;3600;2025-12-17 23:00:00+00:00;2011-12-18 23:00:00+00:00
102053287;102053287;BIKE;3600;2025-12-17 23:00:00+00:00;2011-12-18 23:00:00+00:00
103053287;103053287;BIKE;3600;2025-12-17 23:00:00+00:00;2011-12-18 23:00:00+00:00
104053287;104053287;BIKE;3600;2025-12-17 23:00:00+00:00;2011-12-18 23:00:00+00:00
101049671;101049671;BIKE;3600;2023-09-25 22:00:00+00:00;2011-04-14 22:00:00+00:00
102049671;102049671;BIKE;3600;2023-09-25 22:00:00+00:00;2011-04-14 22:00:00+00:00
101049672;101049672;BIKE;3600;2023-09-25 22:00:00+00:00;2011-04-14 22:00:00+00:00
102049672;102049672;BIKE;3600;2023-09-25 22:00:00+00:00;2011-04-14 22:00:00+00:00
101053306;101053306;BIKE;900;2025-12-16 23:15:00+00:00;2012-12-31 23:00:00+00:00
102053306;102053306;BIKE;900;2025-12-16 23:15:00+00:00;2012-12-31 23:00:00+00:00
101033492;101033492;BIKE;3600;2022-11-16 16:00:00+00:00;2012-12-31 23:00:00+00:00
101053564;101053564;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
102053564;102053564;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
101055357;101055357;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
102055357;102055357;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
103055357;103055357;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
104055357;104055357;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
101060039;101060039;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
102060039;102060039;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
105060039;105060039;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
102060040;102060040;BIKE;3600;2025-12-17 23:00:00+00:00;2007-01-17 23:00:00+00:00
103060040;103060040;BIKE;3600;2025-12-17 23:00:00+00:00;2007-01-17 23:00:00+00:00
104060040;104060040;BIKE;3600;2025-12-17 23:00:00+00:00;2007-01-17 23:00:00+00:00
102062853;102062853;BIKE;3600;2025-12-17 23:00:00+00:00;2008-07-10 17:00:00+00:00
101050691;101050691;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
104052661;104052661;BIKE;3600;2025-12-17 23:00:00+00:00;2019-07-03 22:00:00+00:00
109062853;109062853;BIKE;3600;2025-12-17 23:00:00+00:00;2008-07-10 17:00:00+00:00
353268133;353268133;BIKE;3600;2025-12-17 23:00:00+00:00;2008-07-09 22:00:00+00:00
353399211;353399211;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353399212;353399212;BIKE;3600;2025-12-17 23:00:00+00:00;2022-02-09 10:00:00+00:00
353399214;353399214;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353399215;353399215;BIKE;3600;2025-12-17 23:00:00+00:00;2022-02-09 10:00:00+00:00
101064522;101064522;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
102064522;102064522;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
101063239;101063239;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
102063239;102063239;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
101064524;101064524;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353242649;353242649;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
101064525;101064525;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
101060040;101060040;BIKE;3600;2025-12-17 23:00:00+00:00;2007-01-17 23:00:00+00:00
353245800;353245800;BIKE;3600;2025-12-04 01:00:00+00:00;2012-12-31 23:00:00+00:00
353245801;353245801;BIKE;3600;2025-12-04 01:00:00+00:00;2012-12-31 23:00:00+00:00
353246068;353246068;BIKE;3600;2025-12-04 01:00:00+00:00;2012-12-31 23:00:00+00:00
353246069;353246069;BIKE;3600;2025-12-04 01:00:00+00:00;2012-12-31 23:00:00+00:00
353245806;353245806;BIKE;3600;2024-11-18 23:00:00+00:00;2020-11-30 04:00:00+00:00
353245807;353245807;BIKE;3600;2024-11-18 23:00:00+00:00;2020-11-30 04:00:00+00:00
353245808;353245808;BIKE;3600;2024-11-18 23:00:00+00:00;2020-11-30 04:00:00+00:00
353245809;353245809;BIKE;3600;2024-11-18 23:00:00+00:00;2020-11-30 04:00:00+00:00
353494223;353494223;BIKE;3600;2024-11-18 23:00:00+00:00;2020-11-30 04:00:00+00:00
353494224;353494224;BIKE;3600;2024-11-18 23:00:00+00:00;2020-11-30 04:00:00+00:00
353246210;353246210;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
353246211;353246211;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
353252464;353252464;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353252465;353252465;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353252504;353252504;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353252506;353252506;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353262885;353262885;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
353262887;353262887;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
353262889;353262889;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
353262891;353262891;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
353263590;353263590;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
353263591;353263591;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
353263593;353263593;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
353263595;353263595;BIKE;900;2025-12-17 22:15:00+00:00;2012-12-31 23:00:00+00:00
353290759;353290759;BIKE;3600;2023-09-15 09:00:00+00:00;2012-12-31 23:00:00+00:00
353262908;353262908;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
353262909;353262909;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
353264046;353264046;BIKE;3600;2024-10-08 01:00:00+00:00;2011-04-13 22:00:00+00:00
353264048;353264048;BIKE;3600;2025-12-17 23:00:00+00:00;2011-04-13 22:00:00+00:00
353264063;353264063;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353264065;353264065;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353267473;353267473;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353266314;353266314;BIKE;3600;2024-06-18 22:00:00+00:00;2012-12-31 23:00:00+00:00
353268996;353268996;BIKE;3600;2024-06-18 22:00:00+00:00;2012-12-31 23:00:00+00:00
353268998;353268998;BIKE;3600;2022-06-22 07:00:00+00:00;2012-12-31 23:00:00+00:00
353269000;353269000;BIKE;3600;2024-06-18 22:00:00+00:00;2012-12-31 23:00:00+00:00
353269001;353269001;BIKE;3600;2023-09-25 22:00:00+00:00;2012-12-31 23:00:00+00:00
353269033;353269033;BIKE;3600;2022-06-22 07:00:00+00:00;2012-12-31 23:00:00+00:00
353264050;353264050;BIKE;3600;2025-02-17 13:00:00+00:00;2011-04-13 22:00:00+00:00
353277144;353277144;BIKE;1800;2023-10-23 21:30:00+00:00;2012-12-31 23:00:00+00:00
353309131;353309131;BIKE;3600;2022-06-22 07:00:00+00:00;2012-12-31 23:00:00+00:00
353309133;353309133;BIKE;3600;2022-06-22 07:00:00+00:00;2012-12-31 23:00:00+00:00
353264939;353264939;BIKE;3600;2025-12-17 23:00:00+00:00;2011-04-14 10:00:00+00:00
353264943;353264943;BIKE;3600;2025-12-17 23:00:00+00:00;2011-04-14 10:00:00+00:00
353277145;353277145;BIKE;1800;2023-10-23 21:30:00+00:00;2012-12-31 23:00:00+00:00
353277556;353277556;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
353277557;353277557;BIKE;3600;2023-10-23 22:00:00+00:00;2012-12-31 23:00:00+00:00
353264965;353264965;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353264966;353264966;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353280798;353280798;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353280799;353280799;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353292128;353292128;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353292129;353292129;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353292130;353292130;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353292131;353292131;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353267772;353267772;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353267774;353267774;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353327351;353327351;BIKE;3600;2025-12-17 23:00:00+00:00;2021-12-31 23:00:00+00:00
353327354;353327354;BIKE;3600;2025-12-17 23:00:00+00:00;2021-12-31 23:00:00+00:00
353292377;353292377;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353419572;353419572;BIKE;3600;2025-12-17 23:00:00+00:00;2014-11-06 11:00:00+00:00
353264983;353264983;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353264985;353264985;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353292471;353292471;BIKE;3600;2025-12-17 23:00:00+00:00;2011-04-18 04:00:00+00:00
353294840;353294840;BIKE;3600;2025-12-17 23:00:00+00:00;2011-04-18 04:00:00+00:00
353274317;353274317;BIKE;3600;2025-01-13 16:00:00+00:00;2012-12-31 23:00:00+00:00
353274318;353274318;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353274320;353274320;BIKE;3600;2025-01-13 16:00:00+00:00;2012-12-31 23:00:00+00:00
353274322;353274322;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353292376;353292376;BIKE;3600;2024-01-12 00:00:00+00:00;2012-12-31 23:00:00+00:00
353293863;353293863;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353293865;353293865;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353296124;353296124;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353296125;353296125;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353297395;353297395;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353297397;353297397;BIKE;3600;2025-12-17 23:00:00+00:00;2012-12-31 23:00:00+00:00
353302056;353302056;BIKE;3600;2025-12-17 23:00:00+00:00;2021-08-30 22:00:00+00:00
353302062;353302062;BIKE;3600;2025-12-17 23:00:00+00:00;2021-08-30 22:00:00+00:00
353302068;353302068;BIKE;3600;2025-12-17 23:00:00+00:00;2021-08-30 22:00:00+00:00
353302074;353302074;BIKE;3600;2025-12-17 23:00:00+00:00;2021-08-30 22:00:00+00:00
353302080;353302080;BIKE;3600;2025-12-17 23:00:00+00:00;2021-08-30 22:00:00+00:00
353303972;353303972;BIKE;3600;2023-06-19 12:00:00+00:00;2022-03-16 08:00:00+00:00
353303973;353303973;BIKE;3600;2023-06-19 12:00:00+00:00;2022-03-16 08:00:00+00:00
353340937;353340937;BIKE;3600;2025-12-17 23:00:00+00:00;2014-06-25 13:00:00+00:00
353340938;353340938;BIKE;3600;2025-12-17 23:00:00+00:00;2014-06-25 13:00:00+00:00
353340970;353340970;BIKE;900;2025-12-17 22:15:00+00:00;2012-09-30 22:00:00+00:00
353340971;353340971;BIKE;900;2025-12-17 22:15:00+00:00;2012-09-30 22:00:00+00:00
353379130;353379130;BIKE;900;2025-12-17 22:15:00+00:00;2015-12-31 23:00:00+00:00
353379134;353379134;BIKE;900;2025-12-17 22:15:00+00:00;2015-12-31 23:00:00+00:00
