timestamp;nb_velos;temperature;precipitation
2022-04-01 00:00:00+02:00;3607;7.3980263157894735;0.1
2022-04-01 01:00:00+02:00;1762;6.958333333333333;0.0
2022-04-01 02:00:00+02:00;1207;6.493589743589744;0.1
2022-04-01 03:00:00+02:00;878;4.5082236842105265;0.1825242718446602
2022-04-01 04:00:00+02:00;652;2.695723684210526;0.17149532710280374
2022-04-01 05:00:00+02:00;885;2.10625;0.15500000000000003
2022-04-01 06:00:00+02:00;2315;1.5480769230769231;0.16033898305084748
2022-04-01 07:00:00+02:00;9696;1.3658088235294117;0.14008438818565402
2022-04-01 08:00:00+02:00;21176;1.5135135135135136;0.1251851851851852
2022-04-01 09:00:00+02:00;11340;1.8597972972972974;0.1
2022-04-01 10:00:00+02:00;6401;2.135135135135135;0.1793103448275862
2022-04-01 11:00:00+02:00;7415;2.2934027777777777;0.20740740740740743
2022-04-01 12:00:00+02:00;11734;2.4425675675675675;0.12307692307692308
2022-04-01 13:00:00+02:00;10602;2.46875;0.1142857142857143
2022-04-01 14:00:00+02:00;8518;2.5;0.1
2022-04-01 15:00:00+02:00;8810;2.5364583333333335;0.22500000000000003
2022-04-01 16:00:00+02:00;13040;3.3784722222222223;0.5571428571428572
2022-04-01 17:00:00+02:00;20039;3.8784722222222223;0.0
2022-04-01 18:00:00+02:00;18692;4.070945945945946;0.0
2022-04-01 19:00:00+02:00;14181;3.8817567567567566;0.2
2022-04-01 20:00:00+02:00;9144;3.6546875;0.3
2022-04-01 21:00:00+02:00;5219;3.1107954545454546;0.22622950819672133
2022-04-01 22:00:00+02:00;3760;1.329268292682927;0.15201793721973095
2022-04-01 23:00:00+02:00;3557;1.3125;0.10787878787878788
2022-04-02 00:00:00+02:00;2513;1.4214285714285715;0.10604395604395604
2022-04-02 01:00:00+02:00;1694;1.5533088235294117;0.1044776119402985
2022-04-02 02:00:00+02:00;1556;1.4410714285714286;0.10158730158730159
2022-04-02 03:00:00+02:00;1193;1.0422794117647058;0.10113636363636364
2022-04-02 04:00:00+02:00;1042;0.8267857142857142;0.1
2022-04-02 05:00:00+02:00;663;0.6711309523809523;0.10000000000000002
2022-04-02 06:00:00+02:00;831;0.5655487804878049;0.1
2022-04-02 07:00:00+02:00;1377;0.2944078947368421;0.1
2022-04-02 08:00:00+02:00;2936;0.3108108108108108;0.1
2022-04-02 09:00:00+02:00;4598;0.6783088235294118;0.10204081632653061
2022-04-02 10:00:00+02:00;5146;1.0606617647058822;0.12105263157894737
2022-04-02 11:00:00+02:00;6244;1.5625;0.11951219512195123
2022-04-02 12:00:00+02:00;7058;2.035060975609756;0.13333333333333333
2022-04-02 13:00:00+02:00;6533;2.4598214285714284;0.0
2022-04-02 14:00:00+02:00;7281;2.567073170731707;0.1
2022-04-02 15:00:00+02:00;8840;3.125;0.10000000000000002
2022-04-02 16:00:00+02:00;9945;3.323717948717949;0.1
2022-04-02 17:00:00+02:00;9991;3.310810810810811;0.0
2022-04-02 18:00:00+02:00;8939;3.2586805555555554;0.0
2022-04-02 19:00:00+02:00;8426;2.689236111111111;0.1
2022-04-02 20:00:00+02:00;5770;2.2135416666666665;0.1
2022-04-02 21:00:00+02:00;3505;2.21875;0.0
2022-04-02 22:00:00+02:00;2975;2.2099358974358974;0.0
2022-04-02 23:00:00+02:00;2969;2.207720588235294;0.1
2022-04-03 00:00:00+02:00;2548;1.8175675675675675;0.1
2022-04-03 01:00:00+02:00;2467;1.5168918918918919;0.0
2022-04-03 02:00:00+02:00;1884;1.0607142857142857;0.0
2022-04-03 03:00:00+02:00;1734;0.9746621621621622;0.0
2022-04-03 04:00:00+02:00;1235;1.138719512195122;0.0
2022-04-03 05:00:00+02:00;910;1.189102564102564;0.0
2022-04-03 06:00:00+02:00;875;1.0;0.0
2022-04-03 07:00:00+02:00;1053;0.907051282051282;0.0
2022-04-03 08:00:00+02:00;2368;1.055921052631579;0.0
2022-04-03 09:00:00+02:00;4283;1.3470394736842106;0.0
2022-04-03 10:00:00+02:00;6656;1.859375;0.0
2022-04-03 11:00:00+02:00;8396;2.8125;0.0
2022-04-03 12:00:00+02:00;9209;3.83125;0.0
2022-04-03 13:00:00+02:00;7880;4.5640625;0.0
2022-04-03 14:00:00+02:00;9033;5.315625;0.0
2022-04-03 15:00:00+02:00;10894;5.516447368421052;0.0
2022-04-03 16:00:00+02:00;11234;5.458841463414634;0.0
2022-04-03 17:00:00+02:00;10403;5.637784090909091;0.0
2022-04-03 18:00:00+02:00;9775;5.530487804878049;0.0
2022-04-03 19:00:00+02:00;8212;5.065476190476191;0.0
2022-04-03 20:00:00+02:00;5156;4.528846153846154;0.0
2022-04-03 21:00:00+02:00;3771;4.0823170731707314;0.0
2022-04-03 22:00:00+02:00;2479;3.7203947368421053;0.0
2022-04-03 23:00:00+02:00;1596;3.3338815789473686;0.0
2022-04-04 00:00:00+02:00;1000;3.0328947368421053;0.0
2022-04-04 01:00:00+02:00;541;2.8253205128205128;0.0
2022-04-04 02:00:00+02:00;225;2.5902777777777777;0.0
2022-04-04 03:00:00+02:00;292;2.3531976744186047;0.0
2022-04-04 04:00:00+02:00;458;2.138392857142857;0.0
2022-04-04 05:00:00+02:00;1033;1.8531976744186047;0.0
2022-04-04 06:00:00+02:00;3468;1.546474358974359;0.0
2022-04-04 07:00:00+02:00;15545;1.3700657894736843;0.0
2022-04-04 08:00:00+02:00;38479;1.962171052631579;0.0
2022-04-04 09:00:00+02:00;15299;3.307926829268293;0.0
2022-04-04 10:00:00+02:00;6586;4.569940476190476;0.0
2022-04-04 11:00:00+02:00;7974;5.675872093023256;0.0
2022-04-04 12:00:00+02:00;12721;6.524390243902439;0.0
2022-04-04 13:00:00+02:00;12757;7.451704545454546;0.0
2022-04-04 14:00:00+02:00;9998;8.379807692307692;0.0
2022-04-04 15:00:00+02:00;10451;8.967105263157896;0.0
2022-04-04 16:00:00+02:00;15414;9.56081081081081;0.0
2022-04-04 17:00:00+02:00;29659;9.945512820512821;0.0
2022-04-04 18:00:00+02:00;34870;10.084935897435898;0.0
2022-04-04 19:00:00+02:00;22151;9.722560975609756;0.0
2022-04-04 20:00:00+02:00;11333;8.8265625;0.0
2022-04-04 21:00:00+02:00;6644;7.804878048780488;0.0
2022-04-04 22:00:00+02:00;5180;6.891447368421052;0.0
2022-04-04 23:00:00+02:00;3030;5.977134146341464;0.0
2022-04-05 00:00:00+02:00;1552;5.141025641025641;0.0
2022-04-05 01:00:00+02:00;722;4.083333333333333;0.0
2022-04-05 02:00:00+02:00;377;3.4913194444444446;0.0
2022-04-05 03:00:00+02:00;372;3.1607142857142856;0.0
2022-04-05 04:00:00+02:00;493;3.4599358974358974;0.0
2022-04-05 05:00:00+02:00;1082;3.4851190476190474;0.0
2022-04-05 06:00:00+02:00;3930;3.747159090909091;0.1
2022-04-05 07:00:00+02:00;18578;3.8154761904761907;0.0
2022-04-05 08:00:00+02:00;42282;4.299679487179487;0.0
2022-04-05 09:00:00+02:00;17554;5.639802631578948;0.0
2022-04-05 10:00:00+02:00;8523;7.391071428571428;0.1
2022-04-05 11:00:00+02:00;9674;9.652027027027026;0.0
2022-04-05 12:00:00+02:00;14739;11.303779069767442;0.0
2022-04-05 13:00:00+02:00;14452;12.375;0.0
2022-04-05 14:00:00+02:00;11210;13.191761363636363;0.0
2022-04-05 15:00:00+02:00;12021;13.768465909090908;0.0
2022-04-05 16:00:00+02:00;17526;14.065340909090908;0.0
2022-04-05 17:00:00+02:00;32557;14.710365853658537;0.0
2022-04-05 18:00:00+02:00;38471;14.610197368421053;0.0
2022-04-05 19:00:00+02:00;26268;14.080357142857142;0.0
2022-04-05 20:00:00+02:00;13669;12.946180555555555;0.0
2022-04-05 21:00:00+02:00;7878;11.821428571428571;0.0
2022-04-05 22:00:00+02:00;6991;11.00173611111111;0.0
2022-04-05 23:00:00+02:00;4922;10.359797297297296;0.0
2022-04-06 00:00:00+02:00;2287;9.963815789473685;0.0
2022-04-06 01:00:00+02:00;1050;10.261627906976743;0.0
2022-04-06 02:00:00+02:00;609;10.452380952380953;0.0
2022-04-06 03:00:00+02:00;471;10.302884615384615;0.0
2022-04-06 04:00:00+02:00;615;10.182291666666666;0.0
2022-04-06 05:00:00+02:00;1156;10.092105263157896;0.0
2022-04-06 06:00:00+02:00;3945;9.987847222222221;0.0
2022-04-06 07:00:00+02:00;17257;9.9875;0.0
2022-04-06 08:00:00+02:00;35861;10.163602941176471;0.0
2022-04-06 09:00:00+02:00;16836;10.715073529411764;0.0
2022-04-06 10:00:00+02:00;9244;11.394736842105264;0.0
2022-04-06 11:00:00+02:00;9922;11.912202380952381;0.0
2022-04-06 12:00:00+02:00;15908;12.32703488372093;0.0
2022-04-06 13:00:00+02:00;14329;12.754934210526315;0.0
2022-04-06 14:00:00+02:00;11602;13.394736842105264;0.0
2022-04-06 15:00:00+02:00;12180;14.292279411764707;0.0
2022-04-06 16:00:00+02:00;16414;14.881756756756756;0.0
2022-04-06 17:00:00+02:00;28154;15.170608108108109;0.0
2022-04-06 18:00:00+02:00;33695;15.185855263157896;0.0
2022-04-06 19:00:00+02:00;23510;14.84046052631579;0.0
2022-04-06 20:00:00+02:00;12283;14.161764705882353;0.0
2022-04-06 21:00:00+02:00;7490;13.70357142857143;0.0
2022-04-06 22:00:00+02:00;7484;13.5;0.1285714285714286
2022-04-06 23:00:00+02:00;5860;12.998475609756097;0.15555555555555556
2022-04-07 00:00:00+02:00;2760;11.982558139534884;0.10000000000000002
2022-04-07 01:00:00+02:00;1507;11.471875;0.0
2022-04-07 02:00:00+02:00;803;10.81859756097561;0.0
2022-04-07 03:00:00+02:00;536;10.567857142857143;0.0
2022-04-07 04:00:00+02:00;740;10.494791666666666;0.0
2022-04-07 05:00:00+02:00;1065;10.536458333333334;0.0
2022-04-07 06:00:00+02:00;3913;10.600694444444445;0.0
2022-04-07 07:00:00+02:00;16651;10.791015625;0.0
2022-04-07 08:00:00+02:00;39396;10.982371794871796;0.0
2022-04-07 09:00:00+02:00;16504;11.459821428571429;0.0
2022-04-07 10:00:00+02:00;8249;11.971036585365853;0.0
2022-04-07 11:00:00+02:00;8816;12.290697674418604;0.0
2022-04-07 12:00:00+02:00;13495;12.914473684210526;0.0
2022-04-07 13:00:00+02:00;12583;13.458333333333334;0.1
2022-04-07 14:00:00+02:00;9701;13.90798611111111;0.13333333333333333
2022-04-07 15:00:00+02:00;9399;14.292857142857143;0.12641509433962264
2022-04-07 16:00:00+02:00;14120;14.43918918918919;0.14148936170212767
2022-04-07 17:00:00+02:00;24666;13.990808823529411;0.11935483870967742
2022-04-07 18:00:00+02:00;29797;13.348958333333334;0.1
2022-04-07 19:00:00+02:00;20622;13.071180555555555;0.1
2022-04-07 20:00:00+02:00;11189;12.998355263157896;0.0
2022-04-07 21:00:00+02:00;6799;13.077302631578947;0.0
2022-04-07 22:00:00+02:00;7008;13.39102564102564;0.0
2022-04-07 23:00:00+02:00;6390;13.67013888888889;0.0
2022-04-08 00:00:00+02:00;3576;13.459558823529411;0.0
2022-04-08 01:00:00+02:00;2176;13.202205882352942;0.0
2022-04-08 02:00:00+02:00;1229;12.856060606060606;0.10540540540540541
2022-04-08 03:00:00+02:00;840;12.369932432432432;0.1
2022-04-08 04:00:00+02:00;817;12.18581081081081;0.10222222222222223
2022-04-08 05:00:00+02:00;1046;11.967905405405405;0.10648148148148148
2022-04-08 06:00:00+02:00;2921;11.787162162162161;0.1076923076923077
2022-04-08 07:00:00+02:00;13306;12.028125;0.10666666666666667
2022-04-08 08:00:00+02:00;30228;12.394345238095237;0.1
2022-04-08 09:00:00+02:00;14198;13.049342105263158;0.0
2022-04-08 10:00:00+02:00;8257;14.546875;0.1
2022-04-08 11:00:00+02:00;9377;15.913602941176471;0.0
2022-04-08 12:00:00+02:00;15013;16.514285714285716;0.0
2022-04-08 13:00:00+02:00;13340;16.37162162162162;0.0
2022-04-08 14:00:00+02:00;11429;16.47972972972973;0.0
2022-04-08 15:00:00+02:00;11810;16.4625;0.0
2022-04-08 16:00:00+02:00;15820;16.407894736842106;0.12244897959183673
2022-04-08 17:00:00+02:00;25588;17.8375;0.0
2022-04-08 18:00:00+02:00;23823;18.18402777777778;0.0
2022-04-08 19:00:00+02:00;18256;17.86513157894737;0.1
2022-04-08 20:00:00+02:00;11386;17.5609375;0.0
2022-04-08 21:00:00+02:00;7304;16.85518292682927;0.0
2022-04-08 22:00:00+02:00;6322;16.05592105263158;0.0
2022-04-08 23:00:00+02:00;5890;14.97804054054054;0.0
2022-04-09 00:00:00+02:00;4177;13.634191176470589;0.0
2022-04-09 01:00:00+02:00;2960;12.671875;0.1
2022-04-09 02:00:00+02:00;2289;10.682432432432432;0.15833333333333335
2022-04-09 03:00:00+02:00;1908;8.014802631578947;0.0
2022-04-09 04:00:00+02:00;1206;6.5394736842105265;0.0
2022-04-09 05:00:00+02:00;795;5.638513513513513;0.10000000000000002
2022-04-09 06:00:00+02:00;1121;5.0050675675675675;0.1
2022-04-09 07:00:00+02:00;2275;4.741319444444445;0.1
2022-04-09 08:00:00+02:00;5340;4.933928571428571;0.12285714285714285
2022-04-09 09:00:00+02:00;7510;4.915064102564102;0.125
2022-04-09 10:00:00+02:00;8799;5.764204545454546;0.1
2022-04-09 11:00:00+02:00;10743;7.120639534883721;0.0
2022-04-09 12:00:00+02:00;11791;8.261217948717949;0.0
2022-04-09 13:00:00+02:00;11014;9.298076923076923;0.3476190476190476
2022-04-09 14:00:00+02:00;10506;8.198214285714286;0.23243243243243242
2022-04-09 15:00:00+02:00;12408;8.786458333333334;0.2
2022-04-09 16:00:00+02:00;14515;9.72972972972973;0.37142857142857144
2022-04-09 17:00:00+02:00;14511;9.023026315789474;0.25
2022-04-09 18:00:00+02:00;13781;9.383928571428571;0.0
2022-04-09 19:00:00+02:00;13111;9.3671875;0.23478260869565218
2022-04-09 20:00:00+02:00;8467;7.8828125;0.16428571428571428
2022-04-09 21:00:00+02:00;5320;7.105902777777778;0.0
2022-04-09 22:00:00+02:00;4139;6.680743243243243;0.0
2022-04-09 23:00:00+02:00;4261;6.322368421052632;0.0
2022-04-10 00:00:00+02:00;3905;5.872023809523809;0.0
2022-04-10 01:00:00+02:00;3187;5.3493589743589745;0.0
2022-04-10 02:00:00+02:00;2211;4.7055921052631575;0.0
2022-04-10 03:00:00+02:00;1904;4.3733108108108105;0.0
2022-04-10 04:00:00+02:00;1384;3.9253048780487805;0.0
2022-04-10 05:00:00+02:00;945;3.3902439024390243;0.0
2022-04-10 06:00:00+02:00;1118;2.8734375;0.0
2022-04-10 07:00:00+02:00;1399;3.052325581395349;0.0
2022-04-10 08:00:00+02:00;3840;3.952777777777778;0.10000000000000002
2022-04-10 09:00:00+02:00;7392;5.602564102564102;0.0
2022-04-10 10:00:00+02:00;11723;7.340773809523809;0.0
2022-04-10 11:00:00+02:00;14833;8.8203125;0.0
2022-04-10 12:00:00+02:00;15047;10.090625;0.0
2022-04-10 13:00:00+02:00;12590;11.160472972972974;0.0
2022-04-10 14:00:00+02:00;15500;12.149038461538462;0.0
2022-04-10 15:00:00+02:00;19106;12.923986486486486;0.0
2022-04-10 16:00:00+02:00;20608;13.440705128205128;0.0
2022-04-10 17:00:00+02:00;19665;13.7640625;0.0
2022-04-10 18:00:00+02:00;17006;13.841346153846153;0.0
2022-04-10 19:00:00+02:00;12267;13.630514705882353;0.0
2022-04-10 20:00:00+02:00;7296;12.865853658536585;0.0
2022-04-10 21:00:00+02:00;4865;11.702380952380953;0.0
2022-04-10 22:00:00+02:00;3777;10.5765625;0.0
2022-04-10 23:00:00+02:00;2511;9.68421052631579;0.0
2022-04-11 00:00:00+02:00;1344;8.976190476190476;0.0
2022-04-11 01:00:00+02:00;754;8.1546875;0.0
2022-04-11 02:00:00+02:00;375;7.347560975609756;0.0
2022-04-11 03:00:00+02:00;326;6.5016891891891895;0.0
2022-04-11 04:00:00+02:00;455;6.197916666666667;0.0
2022-04-11 05:00:00+02:00;1048;6.621621621621622;0.0
2022-04-11 06:00:00+02:00;3750;7.2311046511627906;0.0
2022-04-11 07:00:00+02:00;16910;7.970238095238095;0.0
2022-04-11 08:00:00+02:00;40994;9.413461538461538;0.0
2022-04-11 09:00:00+02:00;15949;10.94359756097561;0.1
2022-04-11 10:00:00+02:00;7470;12.821428571428571;0.0
2022-04-11 11:00:00+02:00;8436;14.099085365853659;0.0
2022-04-11 12:00:00+02:00;12624;14.965625;0.0
2022-04-11 13:00:00+02:00;12257;15.641891891891891;0.0
2022-04-11 14:00:00+02:00;8815;16.67105263157895;0.0
2022-04-11 15:00:00+02:00;9204;16.99013157894737;0.0
2022-04-11 16:00:00+02:00;15056;17.131410256410255;0.0
2022-04-11 17:00:00+02:00;28024;17.324404761904763;0.0
2022-04-11 18:00:00+02:00;34059;16.752906976744185;0.0
2022-04-11 19:00:00+02:00;22312;16.274390243902438;0.0
2022-04-11 20:00:00+02:00;11668;15.327302631578947;0.0
2022-04-11 21:00:00+02:00;6558;14.66722972972973;0.0
2022-04-11 22:00:00+02:00;5396;14.322635135135135;0.0
2022-04-11 23:00:00+02:00;3359;13.934294871794872;0.0
2022-04-12 00:00:00+02:00;1579;13.709935897435898;0.0
2022-04-12 01:00:00+02:00;790;13.503205128205128;0.0
2022-04-12 02:00:00+02:00;503;13.138157894736842;0.0
2022-04-12 03:00:00+02:00;415;12.66385135135135;0.0
2022-04-12 04:00:00+02:00;504;12.71474358974359;0.0
2022-04-12 05:00:00+02:00;1106;13.303779069767442;0.0
2022-04-12 06:00:00+02:00;4030;13.761904761904763;0.0
2022-04-12 07:00:00+02:00;18614;13.95673076923077;0.0
2022-04-12 08:00:00+02:00;43321;14.430921052631579;0.0
2022-04-12 09:00:00+02:00;17658;15.177884615384615;0.0
2022-04-12 10:00:00+02:00;8650;15.954166666666667;0.0
2022-04-12 11:00:00+02:00;9681;16.68092105263158;0.0
2022-04-12 12:00:00+02:00;14280;17.633928571428573;0.0
2022-04-12 13:00:00+02:00;13670;18.14695945945946;0.0
2022-04-12 14:00:00+02:00;10615;19.01121794871795;0.0
2022-04-12 15:00:00+02:00;11080;19.834302325581394;0.0
2022-04-12 16:00:00+02:00;16613;20.190406976744185;0.0
2022-04-12 17:00:00+02:00;31584;19.77761627906977;0.0
2022-04-12 18:00:00+02:00;37534;18.952743902439025;0.0
2022-04-12 19:00:00+02:00;26209;18.053571428571427;0.0
2022-04-12 20:00:00+02:00;13158;17.564285714285713;0.0
2022-04-12 21:00:00+02:00;7788;16.873355263157894;0.0
2022-04-12 22:00:00+02:00;6941;16.4046875;0.0
2022-04-12 23:00:00+02:00;5346;16.10518292682927;0.0
2022-04-13 00:00:00+02:00;2730;15.751644736842104;0.0
2022-04-13 01:00:00+02:00;1409;15.238486842105264;0.0
2022-04-13 02:00:00+02:00;673;14.987847222222221;0.0
2022-04-13 03:00:00+02:00;551;14.2625;0.0
2022-04-13 04:00:00+02:00;628;13.654829545454545;0.0
2022-04-13 05:00:00+02:00;1228;12.912234042553191;0.0
2022-04-13 06:00:00+02:00;4060;12.246875;0.0
2022-04-13 07:00:00+02:00;17019;11.72203947368421;0.0
2022-04-13 08:00:00+02:00;37480;12.045608108108109;0.0
2022-04-13 09:00:00+02:00;17782;12.690625;0.0
2022-04-13 10:00:00+02:00;9527;13.604651162790697;0.0
2022-04-13 11:00:00+02:00;10386;14.832317073170731;0.0
2022-04-13 12:00:00+02:00;16770;16.28782894736842;0.0
2022-04-13 13:00:00+02:00;15401;17.982371794871796;0.0
2022-04-13 14:00:00+02:00;13135;19.192307692307693;0.0
2022-04-13 15:00:00+02:00;14147;20.240625;0.0
2022-04-13 16:00:00+02:00;18079;21.072635135135137;0.0
2022-04-13 17:00:00+02:00;30483;21.01858108108108;0.0
2022-04-13 18:00:00+02:00;36071;20.330592105263158;0.0
2022-04-13 19:00:00+02:00;27235;19.342105263157894;0.0
2022-04-13 20:00:00+02:00;14839;18.16875;0.0
2022-04-13 21:00:00+02:00;8874;17.102564102564102;0.0
2022-04-13 22:00:00+02:00;8725;16.004934210526315;0.0
2022-04-13 23:00:00+02:00;7309;15.25328947368421;0.0
2022-04-14 00:00:00+02:00;3845;14.597972972972974;0.0
2022-04-14 01:00:00+02:00;1873;14.126602564102564;0.0
2022-04-14 02:00:00+02:00;983;13.791666666666666;0.0
2022-04-14 03:00:00+02:00;666;13.512820512820513;0.0
2022-04-14 04:00:00+02:00;855;13.708333333333334;0.0
2022-04-14 05:00:00+02:00;1137;13.602134146341463;0.0
2022-04-14 06:00:00+02:00;4190;13.328947368421053;0.0
2022-04-14 07:00:00+02:00;18607;13.022865853658537;0.0
2022-04-14 08:00:00+02:00;44073;13.685975609756097;0.0
2022-04-14 09:00:00+02:00;18551;15.129807692307692;0.0
2022-04-14 10:00:00+02:00;9646;16.104166666666668;0.0
2022-04-14 11:00:00+02:00;10623;17.5625;0.0
2022-04-14 12:00:00+02:00;16378;19.099431818181817;0.0
2022-04-14 13:00:00+02:00;16205;20.0625;0.0
2022-04-14 14:00:00+02:00;13106;20.884146341463413;0.0
2022-04-14 15:00:00+02:00;13334;21.4578125;0.0
2022-04-14 16:00:00+02:00;18487;21.89864864864865;0.0
2022-04-14 17:00:00+02:00;32159;21.81597222222222;0.0
2022-04-14 18:00:00+02:00;40227;21.58388157894737;0.0
2022-04-14 19:00:00+02:00;28349;20.951923076923077;0.0
2022-04-14 20:00:00+02:00;15962;20.03044871794872;0.0
2022-04-14 21:00:00+02:00;9276;19.03298611111111;0.0
2022-04-14 22:00:00+02:00;8712;18.16826923076923;0.0
2022-04-14 23:00:00+02:00;8423;17.528125;0.0
2022-04-15 00:00:00+02:00;5137;16.85855263157895;0.0
2022-04-15 01:00:00+02:00;2723;16.39527027027027;0.0
2022-04-15 02:00:00+02:00;1425;15.911458333333334;0.0
2022-04-15 03:00:00+02:00;1119;15.560855263157896;0.0
2022-04-15 04:00:00+02:00;973;15.184451219512194;0.0
2022-04-15 05:00:00+02:00;1344;14.780448717948717;0.0
